"","accuracy","scenario","phone","algorithm","application","time","missed","false","distCorrect","distMissed","distFalse"
"2148",53.5885167464,"Scenario 11","GalaxyS8","ViterbiHMM","AutoMerit",5.97380836623,6.66666666667,62.4161073826,98.7990688653,1.20093113472,72.7535157866
"2149",45.0592885375,"Scenario 11","LGG6","ViterbiHMM","AutoMerit",9.86423966483,5,70.4663212435,98.4611521507,1.53884784934,80.1802845025
"2150",39.175257732,"Scenario 11","Pixel2","ViterbiHMM","AutoMerit",8.02543495868,5,75.3246753247,99.3808489626,0.619151037365,86.8346292501
"2151",46.3054187192,"Scenario 12","iPhoneSE","ViterbiHMM","AutoMerit",3.93263215935,4.08163265306,69.4805194805,99.6355963613,0.36440363868,85.3134841646
"2152",42.4778761062,"Scenario 12","iPhone6S","ViterbiHMM","AutoMerit",4.01548625425,2.04081632653,72.8813559322,99.6734014012,0.326598598845,87.486087193
"2153",36.9477911647,"Scenario 12","iPhone7","ViterbiHMM","AutoMerit",5.25518680035,6.12244897959,77,99.1605516985,0.839448301456,88.7442492564
"2154",38.1742738589,"Scenario 12","iPhone7Plus","ViterbiHMM","AutoMerit",5.92674147461,6.12244897959,76.0416666667,98.0426807362,1.95731926377,87.7766827487
"2155",29.9363057325,"Scenario 12","iPhone8","ViterbiHMM","AutoMerit",8.63738726735,4.08163265306,82.2641509434,99.7923902792,0.207609720827,94.4809720853
"2156",42.5925925926,"Scenario 12","GalaxyS5","ViterbiHMM","AutoMerit",3.70262927094,6.12244897959,72.4550898204,99.1605516985,0.839448301456,88.2820967777
"2157",45.0704225352,"Scenario 12","GalaxyS7","ViterbiHMM","AutoMerit",5.32950829388,2.04081632653,70.7317073171,99.6734014012,0.326598598845,86.9028513154
"2158",48.4536082474,"Scenario 12","GalaxyS8","ViterbiHMM","AutoMerit",3.86492665424,4.08163265306,67.5862068966,99.6355963613,0.36440363868,84.7603677786
"2159",45.4106280193,"Scenario 12","LGG6","ViterbiHMM","AutoMerit",5.47281895216,4.08163265306,70.253164557,99.1983567384,0.801643261622,84.414570133
"2160",46.0784313725,"Scenario 12","Pixel2","ViterbiHMM","AutoMerit",4.49104215652,4.08163265306,69.6774193548,99.6355963613,0.36440363868,87.1614534912
"2161",93.6708860759,"Scenario 1","iPhoneSE","TMM","GPSTracker",6.568,5.12820512821,7.5,96.9450280616,3.05497193836,15.4246881757
"2162",93.8271604938,"Scenario 1","iPhone6S","TMM","GPSTracker",3.26666666667,2.5641025641,9.52380952381,97.1551662667,2.84483373332,15.7177711691
"2163",92.3076923077,"Scenario 1","iPhone7","TMM","GPSTracker",7.26829268293,7.69230769231,7.69230769231,96.0254078158,3.97459218423,15.5494383895
"2164",93.6708860759,"Scenario 1","iPhone7Plus","TMM","GPSTracker",6.76271186441,5.12820512821,7.5,96.9450280616,3.05497193836,15.4246881757
"2165",87.1794871795,"Scenario 1","iPhone8","TMM","GPSTracker",7.71774193548,12.8205128205,12.8205128205,92.9903332824,7.00966671757,18.2295571993
"2166",90.243902439,"Scenario 1","GalaxyS5","TMM","GPSTracker",3.03833865815,5.12820512821,13.9534883721,96.9450280616,3.05497193836,17.3436619139
"2167",91.5662650602,"Scenario 1","GalaxyS7","TMM","GPSTracker",7.36363636364,2.5641025641,13.6363636364,97.1551662667,2.84483373332,17.3126435401
"2168",90.243902439,"Scenario 1","GalaxyS8","TMM","GPSTracker",2.93949044586,5.12820512821,13.9534883721,96.9450280616,3.05497193836,17.3436619139
"2169",91.5662650602,"Scenario 1","LGG6","TMM","GPSTracker",3.0447284345,2.5641025641,13.6363636364,97.1551662667,2.84483373332,17.3126435401
"2170",91.5662650602,"Scenario 1","Pixel2","TMM","GPSTracker",3.56135770235,2.5641025641,13.6363636364,97.1551662667,2.84483373332,17.3126435401
"2171",92,"Scenario 2","iPhoneSE","TMM","GPSTracker",7.49193548387,14.8148148148,0,84.436917465,15.563082535,0
"2172",0,"Scenario 2","iPhone6S","TMM","GPSTracker",670,100,0,0,100,12.2552635662
"2173",89.7959183673,"Scenario 2","iPhone7","TMM","GPSTracker",7.37704918033,18.5185185185,0,84.1948673045,15.8051326955,0
"2174",90.9090909091,"Scenario 2","iPhone7Plus","TMM","GPSTracker",6.48387096774,16.6666666667,0,90.5600116536,9.43998834643,0
"2175",93.0693069307,"Scenario 2","iPhone8","TMM","GPSTracker",7.06201550388,12.962962963,0,85.3679787579,14.6320212421,0
"2176",96.1538461538,"Scenario 2","GalaxyS5","TMM","GPSTracker",3.24662162162,7.40740740741,0,86.3267942945,13.6732057055,0
"2177",0,"Scenario 2","GalaxyS7","TMM","GPSTracker",850,100,0,0,100,4.76292541085
"2178",95.145631068,"Scenario 2","GalaxyS8","TMM","GPSTracker",3.41,9.25925925926,0,86.0670701888,13.9329298112,0
"2179",95.145631068,"Scenario 2","LGG6","TMM","GPSTracker",3.25581395349,9.25925925926,0,86.2258950516,13.7741049484,0
"2180",86.3157894737,"Scenario 2","Pixel2","TMM","GPSTracker",3.17431192661,24.0740740741,0,71.6581203382,28.3418796618,0
"2181",87.1794871795,"Scenario 3","iPhoneSE","TMM","GPSTracker",7.24528301887,21.5384615385,1.92307692308,91.1984513331,8.80154866689,1.94048783565
"2182",86.9565217391,"Scenario 3","iPhone6S","TMM","GPSTracker",7.56435643564,23.0769230769,0,87.4804241701,12.5195758299,0
"2183",87.1794871795,"Scenario 3","iPhone7","TMM","GPSTracker",7.56310679612,21.5384615385,1.92307692308,91.0783103194,8.92168968064,1.94299779023
"2184",87.1794871795,"Scenario 3","iPhone7Plus","TMM","GPSTracker",8.06,21.5384615385,1.92307692308,89.3852919978,10.6147080022,1.97907116013
"2185",90,"Scenario 3","iPhone8","TMM","GPSTracker",9.66355140187,16.9230769231,1.81818181818,93.1471623533,6.85283764675,1.90066292507
"2186",92.6829268293,"Scenario 3","GalaxyS5","TMM","GPSTracker",3.22834645669,12.3076923077,1.72413793103,95.5220500926,4.47794990743,1.85428451039
"2187",92.6829268293,"Scenario 3","GalaxyS7","TMM","GPSTracker",3.60236220472,12.3076923077,1.72413793103,95.5220500926,4.47794990743,1.85428451039
"2188",92.6829268293,"Scenario 3","GalaxyS8","TMM","GPSTracker",3.51394422311,12.3076923077,1.72413793103,95.0183533648,4.9816466352,1.86393094129
"2189",93.5483870968,"Scenario 3","LGG6","TMM","GPSTracker",3.3967611336,10.7692307692,1.69491525424,95.6645682451,4.33543175489,1.85157320285
"2190",95.2380952381,"Scenario 3","Pixel2","TMM","GPSTracker",3.66346153846,7.69230769231,1.6393442623,98.7785571012,1.2214428988,1.79424977131
"2191",81.6901408451,"Scenario 4","iPhoneSE","TMM","GPSTracker",6.54310344828,25.641025641,9.375,85.5016587955,14.4983412045,4.37430340693
"2192",89.7435897436,"Scenario 4","iPhone6S","TMM","GPSTracker",2.93262411348,10.2564102564,10.2564102564,92.0017568516,7.99824314839,6.29933414944
"2193",90.9090909091,"Scenario 4","iPhone7","TMM","GPSTracker",6.92920353982,10.2564102564,7.89473684211,92.0017568516,7.99824314839,4.07785332146
"2194",82.1917808219,"Scenario 4","iPhone7Plus","TMM","GPSTracker",8.79310344828,23.0769230769,11.7647058824,85.8465518687,14.1534481313,6.72064229694
"2195",47.0588235294,"Scenario 4","iPhone8","TMM","GPSTracker",4.71523178808,17.9487179487,67.0103092784,87.4620624146,12.5379375854,67.1022308588
"2196",89.7435897436,"Scenario 4","GalaxyS5","TMM","GPSTracker",2.86956521739,10.2564102564,10.2564102564,92.0017568516,7.99824314839,6.29933414944
"2197",89.7435897436,"Scenario 4","GalaxyS7","TMM","GPSTracker",3.3430420712,10.2564102564,10.2564102564,92.0017568516,7.99824314839,6.29933414944
"2198",89.7435897436,"Scenario 4","GalaxyS8","TMM","GPSTracker",2.9275862069,10.2564102564,10.2564102564,92.0017568516,7.99824314839,6.29933414944
"2199",89.7435897436,"Scenario 4","LGG6","TMM","GPSTracker",3.26690391459,10.2564102564,10.2564102564,92.0017568516,7.99824314839,6.29933414944
"2200",89.7435897436,"Scenario 4","Pixel2","TMM","GPSTracker",2.52405063291,10.2564102564,10.2564102564,92.0017568516,7.99824314839,6.29933414944
"2201",77.0642201835,"Scenario 5","iPhoneSE","TMM","GPSTracker",8.30476190476,35.3846153846,4.54545454545,84.6023421085,15.3976578915,6.47049519109
"2202",72.380952381,"Scenario 5","iPhone6S","TMM","GPSTracker",8.92079207921,41.5384615385,5,81.3006821702,18.6993178298,6.71561849726
"2203",0,"Scenario 5","iPhone7","TMM","GPSTracker",793,100,0,0,100,7.38588010319
"2204",75.9259259259,"Scenario 5","iPhone7Plus","TMM","GPSTracker",8.61538461538,36.9230769231,4.6511627907,83.3175025586,16.6824974414,6.56372733631
"2205",78.1818181818,"Scenario 5","iPhone8","TMM","GPSTracker",9.95283018868,33.8461538462,4.44444444444,86.2855485926,13.7144514074,6.35229069164
"2206",88.3333333333,"Scenario 5","GalaxyS5","TMM","GPSTracker",3.73306772908,18.4615384615,3.63636363636,90.9563463215,9.04365367849,6.0458089724
"2207",88.3333333333,"Scenario 5","GalaxyS7","TMM","GPSTracker",3.18326693227,18.4615384615,3.63636363636,90.9563463215,9.04365367849,6.0458089724
"2208",87.3949579832,"Scenario 5","GalaxyS8","TMM","GPSTracker",3.556,20,3.7037037037,90.9741231562,9.02587684385,6.04469899979
"2209",85.7142857143,"Scenario 5","LGG6","TMM","GPSTracker",3.528,21.5384615385,5.55555555556,90.8441094288,9.15589057119,6.1052686444
"2210",90.3225806452,"Scenario 5","Pixel2","TMM","GPSTracker",3.03536977492,13.8461538462,5.08474576271,92.1165280395,7.88347196049,6.02601762412
"2211",74.1935483871,"Scenario 6","iPhoneSE","TMM","GPSTracker",9.88888888889,39.4736842105,4.16666666667,92.8259283589,7.17407164112,0.852587861816
"2212",83.0769230769,"Scenario 6","iPhone6S","TMM","GPSTracker",10.6911764706,28.9473684211,0,94.3516169655,5.6483830345,0
"2213",81.8181818182,"Scenario 6","iPhone7","TMM","GPSTracker",10.3428571429,28.9473684211,3.57142857143,94.1576204589,5.84237954114,0.8406308888
"2214",81.25,"Scenario 6","iPhone7Plus","TMM","GPSTracker",10.5217391304,31.5789473684,0,93.648124211,6.35187578896,0
"2215",83.0769230769,"Scenario 6","iPhone8","TMM","GPSTracker",10.4714285714,28.9473684211,0,94.0826600392,5.91733996083,0
"2216",88.5714285714,"Scenario 6","GalaxyS5","TMM","GPSTracker",5.55151515152,18.4210526316,3.125,96.8571339918,3.14286600816,0.817393102264
"2217",88.5714285714,"Scenario 6","GalaxyS7","TMM","GPSTracker",5.25454545455,18.4210526316,3.125,96.8571339918,3.14286600816,0.817393102264
"2218",88.5714285714,"Scenario 6","GalaxyS8","TMM","GPSTracker",6.64596273292,18.4210526316,3.125,96.8684934658,3.13150653416,0.817298032464
"2219",86.9565217391,"Scenario 6","LGG6","TMM","GPSTracker",5.125,21.0526315789,3.22580645161,96.5465382741,3.45346172591,0.820001139722
"2220",91.6666666667,"Scenario 6","Pixel2","TMM","GPSTracker",4.56218905473,13.1578947368,2.94117647059,97.0463097224,2.95369027762,0.815812728535
"2221",77.7777777778,"Scenario 7","iPhoneSE","TMM","GPSTracker",26.3870967742,36.3636363636,0,83.2918621732,16.7081378268,0
"2222",81.0810810811,"Scenario 7","iPhone6S","TMM","GPSTracker",23.71875,31.8181818182,0,84.95916629,15.04083371,0
"2223",77.7777777778,"Scenario 7","iPhone7","TMM","GPSTracker",23.1333333333,36.3636363636,0,83.7847309614,16.2152690386,0
"2224",81.0810810811,"Scenario 7","iPhone7Plus","TMM","GPSTracker",22.2333333333,31.8181818182,0,83.7137883718,16.2862116282,0
"2225",81.0810810811,"Scenario 7","iPhone8","TMM","GPSTracker",20.0909090909,31.8181818182,0,85.6059086356,14.3940913644,0
"2226",87.1794871795,"Scenario 7","GalaxyS5","TMM","GPSTracker",11.6229508197,22.7272727273,0,86.9154005361,13.0845994639,0
"2227",87.1794871795,"Scenario 7","GalaxyS7","TMM","GPSTracker",12.8196721311,22.7272727273,0,86.9154005361,13.0845994639,0
"2228",84.2105263158,"Scenario 7","GalaxyS8","TMM","GPSTracker",12.737704918,27.2727272727,0,86.4934743375,13.5065256625,0
"2229",90,"Scenario 7","LGG6","TMM","GPSTracker",10.2432432432,18.1818181818,0,89.9289790772,10.0710209228,0
"2230",77.7777777778,"Scenario 7","Pixel2","TMM","GPSTracker",10.5070422535,36.3636363636,0,77.2366243588,22.7633756412,0
"2231",92.5,"Scenario 8","iPhoneSE","TMM","GPSTracker",7.60869565217,13.9534883721,0,96.8252927832,3.17470721681,0
"2232",0,"Scenario 8","iPhone6S","TMM","GPSTracker",915,100,0,0,100,16.2215896319
"2233",93.8271604938,"Scenario 8","iPhone7","TMM","GPSTracker",8.06956521739,11.6279069767,0,98.9611660897,1.03883391029,0
"2234",91.1392405063,"Scenario 8","iPhone7Plus","TMM","GPSTracker",7.87719298246,16.2790697674,0,98.1057209507,1.89427904926,0
"2235",93.8271604938,"Scenario 8","iPhone8","TMM","GPSTracker",7.38793103448,11.6279069767,0,98.7330801545,1.26691984554,0
"2236",90.6976744186,"Scenario 8","GalaxyS5","TMM","GPSTracker",3.86234817814,9.3023255814,9.3023255814,92.9793821429,7.02061785712,17.2353307746
"2237",98.8235294118,"Scenario 8","GalaxyS7","TMM","GPSTracker",3.4,2.32558139535,0,99.5949787555,0.405021244525,0
"2238",97.619047619,"Scenario 8","GalaxyS8","TMM","GPSTracker",3.25939849624,4.6511627907,0,99.4461906026,0.553809397403,0
"2239",96.3855421687,"Scenario 8","LGG6","TMM","GPSTracker",3.27611940299,6.97674418605,0,99.3310113399,0.668988660093,0
"2240",94.1176470588,"Scenario 8","Pixel2","TMM","GPSTracker",2.91717791411,6.97674418605,4.7619047619,99.3319481328,0.668051867215,0.163164989891
"2241",84.2105263158,"Scenario 9","iPhoneSE","TMM","GPSTracker",8.76237623762,24.3243243243,5.08474576271,74.8272010467,25.1727989533,3.80484687564
"2242",85.9259259259,"Scenario 9","iPhone6S","TMM","GPSTracker",8.64,21.6216216216,4.91803278689,75.429670765,24.570329235,2.39454358036
"2243",84.6715328467,"Scenario 9","iPhone7","TMM","GPSTracker",7.46666666667,21.6216216216,7.93650793651,75.564525414,24.435474586,10.6231164352
"2244",84.4444444444,"Scenario 9","iPhone7Plus","TMM","GPSTracker",7.31428571429,22.972972973,6.55737704918,74.9844813853,25.0155186147,9.82681180403
"2245",82.962962963,"Scenario 9","iPhone8","TMM","GPSTracker",7.98058252427,24.3243243243,8.19672131148,75.0472632989,24.9527367011,10.6885100114
"2246",92.5170068027,"Scenario 9","GalaxyS5","TMM","GPSTracker",8.61354581673,8.10810810811,6.84931506849,98.8773694804,1.12263051961,8.32701175068
"2247",92.5170068027,"Scenario 9","GalaxyS7","TMM","GPSTracker",4.12204724409,8.10810810811,6.84931506849,98.8773694804,1.12263051961,8.32701175068
"2248",94.0397350993,"Scenario 9","GalaxyS8","TMM","GPSTracker",4.27125506073,4.05405405405,7.79220779221,99.1896199735,0.810380026536,10.2904701291
"2249",93.3333333333,"Scenario 9","LGG6","TMM","GPSTracker",4.84677419355,5.40540540541,7.89473684211,99.5524566116,0.447543388419,10.2568115433
"2250",94.0397350993,"Scenario 9","Pixel2","TMM","GPSTracker",3.16242038217,4.05405405405,7.79220779221,99.6470364251,0.352963574908,10.2480739824
"2251",86.4406779661,"Scenario 10","iPhoneSE","TMM","GPSTracker",7.08411214953,22.7272727273,1.92307692308,92.1373553347,7.86264466532,0.690112232669
"2252",79.6460176991,"Scenario 10","iPhone6S","TMM","GPSTracker",7.99099099099,31.8181818182,4.25531914894,84.5512941689,15.4487058311,1.42512095973
"2253",77.4774774775,"Scenario 10","iPhone7","TMM","GPSTracker",7.8,34.8484848485,4.44444444444,83.1643623322,16.8356376678,1.44854342645
"2254",82.7586206897,"Scenario 10","iPhone7Plus","TMM","GPSTracker",8.02727272727,27.2727272727,4,88.1873002452,11.8126997548,0.924384958905
"2255",82.0512820513,"Scenario 10","iPhone8","TMM","GPSTracker",7.34905660377,27.2727272727,5.88235294118,88.142840575,11.857159425,1.63277817502
"2256",90.4761904762,"Scenario 10","GalaxyS5","TMM","GPSTracker",3.588,13.6363636364,5,91.5168503982,8.48314960184,1.57352871735
"2257",90.4761904762,"Scenario 10","GalaxyS7","TMM","GPSTracker",3.62109375,13.6363636364,5,92.0347199236,7.96528007637,1.56481318933
"2258",93.8461538462,"Scenario 10","GalaxyS8","TMM","GPSTracker",3.51394422311,7.57575757576,4.6875,96.417561342,3.58243865796,1.49474490037
"2259",91.3385826772,"Scenario 10","LGG6","TMM","GPSTracker",9.20384615385,12.1212121212,4.91803278689,95.7203186781,4.27968132187,1.50546895493
"2260",85.7142857143,"Scenario 10","Pixel2","TMM","GPSTracker",3.2,18.1818181818,10,90.361562254,9.63843774599,6.08792679172
"2261",76.7676767677,"Scenario 11","iPhoneSE","TMM","GPSTracker",8.24752475248,36.6666666667,2.5641025641,84.190205565,15.809794435,1.02650817692
"2262",78.8461538462,"Scenario 11","iPhone6S","TMM","GPSTracker",5.27179487179,31.6666666667,6.81818181818,91.4219701192,8.57802988079,1.69811222898
"2263",80,"Scenario 11","iPhone7","TMM","GPSTracker",8.41237113402,33.3333333333,0,91.1300497718,8.86995022824,0
"2264",78,"Scenario 11","iPhone7Plus","TMM","GPSTracker",7.66972477064,35,2.5,90.127365143,9.87263485698,0.774424306645
"2265",77.5510204082,"Scenario 11","iPhone8","TMM","GPSTracker",11.824742268,36.6666666667,0,86.4362355898,13.5637644102,0
"2266",85.9813084112,"Scenario 11","GalaxyS5","TMM","GPSTracker",3.52674897119,23.3333333333,2.12765957447,96.2204137119,3.77958628805,0.725740665639
"2267",87.037037037,"Scenario 11","GalaxyS7","TMM","GPSTracker",3.27799227799,21.6666666667,2.08333333333,92.8317061056,7.16829389441,0.752033707952
"2268",88.0733944954,"Scenario 11","GalaxyS8","TMM","GPSTracker",3.18072289157,20,2.04081632653,96.6237020851,3.37629791488,0.722733458817
"2269",87.037037037,"Scenario 11","LGG6","TMM","GPSTracker",3.53754940711,21.6666666667,2.08333333333,96.4879544597,3.51204554027,0.723742903902
"2270",90.0900900901,"Scenario 11","Pixel2","TMM","GPSTracker",2.95061728395,16.6666666667,1.96078431373,93.6782783052,6.32172169485,0.745288217342
"2271",87.3563218391,"Scenario 12","iPhoneSE","TMM","GPSTracker",7.59292035398,22.4489795918,0,97.6313220172,2.36867798278,0
"2272",88.6363636364,"Scenario 12","iPhone6S","TMM","GPSTracker",8.2389380531,20.4081632653,0,95.1947745758,4.80522542418,0
"2273",91.1111111111,"Scenario 12","iPhone7","TMM","GPSTracker",7.76315789474,16.3265306122,0,97.4058308865,2.59416911352,0
"2274",92.3076923077,"Scenario 12","iPhone7Plus","TMM","GPSTracker",7.85087719298,14.2857142857,0,97.8716488057,2.12835119434,0
"2275",88.6363636364,"Scenario 12","iPhone8","TMM","GPSTracker",7.71929824561,20.4081632653,0,97.3926954808,2.6073045192,0
"2276",94.623655914,"Scenario 12","GalaxyS5","TMM","GPSTracker",3.552,10.2040816327,0,97.0503280032,2.94967199678,0
"2277",0,"Scenario 12","GalaxyS7","TMM","GPSTracker",889,100,0,0,100,4.73865804631
"2278",95.8333333333,"Scenario 12","GalaxyS8","TMM","GPSTracker",3.32307692308,6.12244897959,2.12765957447,98.6555065362,1.34449346376,0.0897382617848
"2279",94.7368421053,"Scenario 12","LGG6","TMM","GPSTracker",3.34351145038,8.16326530612,2.17391304348,99.1663331946,0.833666805382,0.678644824264
"2280",89.7959183673,"Scenario 12","Pixel2","TMM","GPSTracker",3.07951070336,10.2040816327,10.2040816327,89.529007498,10.470992502,4.75385473871
"2281",98.7012987013,"Scenario 1","iPhoneSE","TMM","TrueMotion",0.876354365838,2.5641025641,0,97.1551662667,2.84483373332,0
"2282",97.3684210526,"Scenario 1","iPhone6S","TMM","TrueMotion",0.959477124183,5.12820512821,0,95.1509033602,4.84909663981,0
"2283",98.7012987013,"Scenario 1","iPhone7","TMM","TrueMotion",0.904214559387,2.5641025641,0,97.1551662667,2.84483373332,0
"2284",96,"Scenario 1","iPhone7Plus","TMM","TrueMotion",1.02348066298,7.69230769231,0,87.2857922805,12.7142077195,0
"2285",90.9090909091,"Scenario 1","iPhone8","TMM","TrueMotion",0.89319771138,10.2564102564,7.89473684211,93.2004714875,6.79952851253,4.72953801471
"2286",93.8271604938,"Scenario 1","GalaxyS5","TMM","TrueMotion",0.906682721252,2.5641025641,9.52380952381,97.1551662667,2.84483373332,15.7177711691
"2287",NA,"Scenario 1","GalaxyS7","TMM","TrueMotion",NA,NA,NA,NA,NA,NA
"2288",93.8271604938,"Scenario 1","GalaxyS8","TMM","TrueMotion",0.873490511788,2.5641025641,9.52380952381,97.1551662667,2.84483373332,15.7177711691
"2289",93.8271604938,"Scenario 1","LGG6","TMM","TrueMotion",0.85552238806,2.5641025641,9.52380952381,97.1551662667,2.84483373332,15.7177711691
"2290",90.4761904762,"Scenario 1","Pixel2","TMM","TrueMotion",0.876905702993,2.5641025641,15.5555555556,97.1551662667,2.84483373332,17.896112228
"2291",99.0654205607,"Scenario 2","iPhoneSE","TMM","TrueMotion",0.746197305519,1.85185185185,0,99.9669408989,0.0330591010844,0
